timestamp,vwap,predicted_vwap,signal
2023-12-06 18:36:00,3.6268031941031946,3.6267782933541475,buy
2023-12-06 18:42:00,3.6558148936170216,3.6555860787273717,buy
2023-12-06 18:48:00,3.965564304123711,3.965405859220456,buy
2023-12-06 18:54:00,3.6389371764705882,3.639486468386769,sell
2023-12-06 19:00:00,3.7380975,3.626518104795561,buy
2023-12-06 19:06:00,3.5911954022988506,3.591685601588629,sell
2023-12-06 19:12:00,3.518376126126126,3.5161363935095116,buy
2023-12-06 19:18:00,3.6675283069977427,3.627040886692141,buy
2023-12-06 19:24:00,3.616259259259259,3.627905845802643,sell
2023-12-06 19:30:00,3.676687763466042,3.6766487225231743,buy
2023-12-06 19:36:00,3.6702353009259263,3.670489672879339,sell
2023-12-06 19:42:00,3.349568857758621,3.349773053365642,sell
2023-12-06 19:48:00,3.9470948164146864,3.94656428041516,buy
2023-12-06 19:54:00,3.361189201030928,3.361064127673564,buy
2023-12-06 20:00:00,3.7726810153846153,3.772797822219536,sell
2023-12-06 20:06:00,3.491943746223565,3.4926346138719224,sell
2023-12-06 20:12:00,3.6314294224924013,3.6261948899918313,buy
2023-12-06 20:18:00,3.568634555214724,3.5683909173931285,buy
2023-12-06 20:24:00,3.6199035000000004,3.6192745833839814,buy
2023-12-06 20:30:00,3.582229357798165,3.627996789413861,sell
2023-12-06 20:36:00,3.616982668711656,3.6261948899918313,sell
2023-12-06 20:42:00,3.871948718662952,3.8716584442356985,buy
2023-12-06 20:48:00,3.395215217391305,3.3953829863860623,sell
2023-12-06 20:54:00,3.534911094674556,3.53523776285915,sell
2023-12-06 21:00:00,3.614486641791045,3.6150388677422165,sell
2023-12-06 21:06:00,3.64847437994723,3.626720811696131,buy
2023-12-06 21:12:00,3.702049934782609,3.7034904489341014,sell
2023-12-06 21:18:00,3.774004546413502,3.7740269276617076,sell
2023-12-06 21:24:00,3.315718536585366,3.6258463396105203,sell
2023-12-06 21:30:00,3.6560876889534883,3.6263385683857914,buy
2023-12-06 21:36:00,3.631748289473684,3.6301287863617167,buy
2023-12-06 21:42:00,3.5486801474926253,3.5485770152109617,buy
2023-12-06 21:48:00,3.5989497959183674,3.5976495669385233,buy
2023-12-06 21:54:00,3.678925813953488,3.678800425525256,buy
2023-12-06 22:00:00,3.614833656716418,3.6152131268898757,sell
2023-12-06 22:06:00,3.3328646875,3.3328106768747148,buy
2023-12-06 22:12:00,3.951343573085847,3.951262501400539,buy
2023-12-06 22:18:00,3.631709194214876,3.631195818295749,buy
2023-12-06 22:24:00,3.550945454545454,3.6269810846596493,sell
2023-12-06 22:30:00,3.4672212359550563,3.4674050714416604,sell
2023-12-06 22:36:00,3.5108668452380956,3.5105951031908593,buy
2023-12-06 22:42:00,3.658217749244713,3.658476155244597,sell
2023-12-06 22:48:00,3.5671594897959182,3.5683088670439513,sell
2023-12-06 22:54:00,3.7496616,3.749631031953258,buy
2023-12-06 23:00:00,3.6361950334075726,3.6373860491088337,sell
2023-12-06 23:06:00,3.599907606263982,3.627081723043454,sell
2023-12-06 23:12:00,3.6535089086859687,3.653370061279308,buy
2023-12-06 23:18:00,3.76952172489083,3.7692137769670904,buy
2023-12-06 23:24:00,3.292486658354115,3.6269402483083364,sell
2023-12-06 23:30:00,3.484907020958084,3.4845620171464162,buy
2023-12-06 23:36:00,4.0011607317073175,4.00127028866102,sell
2023-12-06 23:42:00,3.238144531615925,3.628315098038224,sell
2023-12-06 23:48:00,3.469692576142132,3.4697945505341736,sell
2023-12-06 23:54:00,3.9508206896551723,3.6276327779297413,buy
2023-12-07 00:00:00,3.694400130151844,3.6940452744425856,buy
2023-12-07 00:06:00,3.5285572584269667,3.5301315682205803,sell
2023-12-07 00:12:00,3.6679602708803616,3.6286306940161888,buy
2023-12-07 00:18:00,3.6966583916083913,3.695891061475041,buy
2023-12-07 00:24:00,3.4432081990521324,3.4435402351875033,sell
2023-12-07 00:30:00,3.796510280373832,3.6281777255906724,buy
2023-12-07 00:36:00,3.5401464052287586,3.539557307790386,buy
2023-12-07 00:42:00,3.6851081521739126,3.685167062525083,sell
2023-12-07 00:48:00,3.6751952531645564,3.627592882139144,buy
2023-12-07 00:54:00,3.433675127388535,3.625806196544207,sell
2023-12-07 01:00:00,3.8804324175824174,3.8807034814159906,sell
2023-12-07 01:06:00,3.493220870044053,3.493019650691046,buy
2023-12-07 01:12:00,3.6122991261061945,3.6119508497394683,buy
2023-12-07 01:18:00,3.481081725941422,3.481103080267722,sell
2023-12-07 01:24:00,3.7566816737288136,3.7567292021329877,sell
